time; cam; ref; diff
1599384202.1797054; 25.833; 25.562; 0.271
1599384202.3215737; 25.833; 25.562; 0.271
1599384202.4197373; 25.833; 25.562; 0.271
1599384202.5335827; 25.833; 25.562; 0.271
1599384202.6581602; 25.827; 25.562; 0.265
1599384202.7365065; 25.827; 25.562; 0.265
1599384202.857616; 25.827; 25.562; 0.265
1599384202.9962082; 25.827; 25.562; 0.265
1599384203.1102026; 25.816; 25.687; 0.129
1599384203.2176445; 25.816; 25.687; 0.129
1599384203.2946067; 25.810; 25.687; 0.123
1599384203.4536326; 25.810; 25.687; 0.123
1599384203.5353425; 25.806; 25.687; 0.119
1599384203.6742043; 25.806; 25.687; 0.119
1599384203.792737; 25.789; 25.687; 0.102
1599384203.9037938; 25.789; 25.687; 0.102
1599384204.0243435; 25.793; 25.625; 0.168
1599384204.1480377; 25.793; 25.625; 0.168
1599384204.2448745; 25.789; 25.625; 0.164
1599384205.6161463; 25.789; 25.562; 0.227
1599384205.7347915; 25.103; 25.625; -0.522
1599384205.8457565; 25.103; 25.625; -0.522
1599384205.9395611; 25.064; 25.625; -0.561
1599384206.07537; 25.064; 25.625; -0.561
1599384206.1838536; 25.035; 25.625; -0.590
1599384206.2909508; 25.035; 25.625; -0.590
1599384206.365156; 25.015; 25.625; -0.610
1599384206.5253077; 25.015; 25.625; -0.610
1599384206.6423051; 25.009; 25.687; -0.678
1599384206.7363112; 25.009; 25.687; -0.678
1599384206.838594; 25.001; 25.687; -0.686
1599384206.9737146; 25.001; 25.687; -0.686
1599384207.0879369; 25.001; 25.687; -0.686
1599384207.203423; 25.001; 25.687; -0.686
1599384207.3139312; 25.000; 25.687; -0.687
1599384207.4499743; 25.000; 25.687; -0.687
1599384207.531867; 25.000; 25.687; -0.687
1599384207.680488; 25.000; 25.687; -0.687
1599384207.7822373; 25.001; 25.687; -0.686
1599384207.8632512; 25.001; 25.687; -0.686
1599384207.998807; 25.002; 25.687; -0.685
1599384208.1104648; 25.002; 25.687; -0.685
1599384208.1889565; 25.001; 25.687; -0.686
1599384208.2968793; 25.001; 25.687; -0.686
1599384208.433128; 25.002; 25.500; -0.498
1599384208.5633492; 25.002; 25.500; -0.498
1599384208.7043014; 25.005; 25.500; -0.495
1599384208.7877135; 25.005; 25.500; -0.495
1599384208.8989418; 25.034; 25.500; -0.466
1599384209.0403547; 25.034; 25.500; -0.466
1599384209.159881; 25.031; 25.500; -0.469
1599384209.2744288; 25.031; 25.625; -0.594
1599384209.3369355; 25.042; 25.625; -0.583
1599384209.4649084; 25.042; 25.625; -0.583
1599384209.5921195; 25.052; 25.625; -0.573
1599384209.700421; 25.052; 25.625; -0.573
1599384209.8262432; 25.073; 25.625; -0.552
1599384209.952475; 25.073; 25.625; -0.552
1599384210.049855; 25.149; 25.625; -0.476
1599384210.1892877; 25.149; 25.687; -0.538
1599384210.2747364; 25.165; 25.687; -0.522
1599384210.392252; 25.165; 25.687; -0.522
1599384210.511214; 25.161; 25.687; -0.526
1599384210.5981565; 25.161; 25.687; -0.526
1599384210.735164; 25.196; 25.687; -0.491
1599384210.8448198; 25.196; 25.687; -0.491
1599384210.9479897; 25.229; 25.687; -0.458
1599384211.0971048; 25.229; 25.687; -0.458
1599384211.2044785; 25.271; 25.687; -0.416
1599384211.3217635; 25.271; 25.687; -0.416
1599384211.4241664; 25.364; 25.687; -0.323
1599384211.539365; 25.364; 25.687; -0.323
1599384211.6267428; 25.381; 25.687; -0.306
1599384211.7661614; 25.381; 25.687; -0.306
1599384211.8816028; 25.432; 25.625; -0.193
1599384211.9956105; 25.432; 25.625; -0.193
1599384212.1204104; 25.489; 25.625; -0.136
1599384212.233667; 25.489; 25.625; -0.136
1599384212.3471699; 25.549; 25.625; -0.076
1599384212.4295442; 25.549; 25.625; -0.076
1599384212.5658896; 25.597; 25.625; -0.028
1599384212.6601918; 25.597; 25.625; -0.028
1599384212.8047533; 25.650; 25.625; 0.025
1599384212.8985307; 25.650; 25.625; 0.025
1599384213.0133336; 25.668; 25.625; 0.043
1599384213.1393018; 25.668; 25.625; 0.043
1599384213.245556; 25.688; 25.625; 0.063
1599384213.3666995; 25.688; 25.625; 0.063
1599384213.4344683; 25.734; 25.625; 0.109
1599384213.5885775; 25.734; 25.625; 0.109
1599384213.7243168; 25.724; 25.625; 0.099
1599384213.8352578; 25.724; 25.625; 0.099
1599384213.8904676; 25.720; 25.625; 0.095
1599384214.0199525; 25.720; 25.625; 0.095
1599384214.1597388; 25.728; 25.625; 0.103
1599384214.2454767; 25.728; 25.625; 0.103
1599384214.3898888; 25.735; 25.625; 0.110
1599384214.5072439; 25.735; 25.562; 0.173
1599384214.5858417; 25.765; 25.562; 0.203
1599384214.7526436; 25.765; 25.562; 0.203
1599384214.8279545; 25.786; 25.562; 0.224
1599384214.9504325; 25.786; 25.562; 0.224
1599384215.050085; 25.787; 25.562; 0.225
1599384215.1566012; 25.787; 25.562; 0.225
1599384215.2823887; 25.817; 25.562; 0.255
1599384215.4113455; 25.817; 25.687; 0.130
1599384215.5117679; 25.827; 25.687; 0.140
1599384215.6368945; 25.827; 25.687; 0.140
1599384215.7650886; 25.849; 25.687; 0.162
1599384215.831359; 25.849; 25.687; 0.162
1599384215.972458; 25.836; 25.687; 0.149
1599384216.0899127; 25.836; 25.687; 0.149
1599384216.1841297; 25.832; 25.687; 0.145
1599384216.325384; 25.832; 25.500; 0.332
1599384216.430773; 25.827; 25.500; 0.327
1599384216.525303; 25.827; 25.500; 0.327
1599384216.685067; 25.852; 25.500; 0.352
1599384216.7903578; 25.852; 25.500; 0.352
1599384216.905513; 25.859; 25.500; 0.359
1599384217.0208545; 25.859; 25.500; 0.359
1599384217.1264012; 25.906; 25.500; 0.406
1599384217.2407222; 25.906; 25.500; 0.406
1599384217.366588; 25.914; 25.500; 0.414
1599384217.4568374; 25.914; 25.500; 0.414
1599384217.5732117; 25.912; 25.500; 0.412
1599384217.7036297; 25.912; 25.500; 0.412
1599384217.8267424; 25.904; 25.500; 0.404
1599384217.9249477; 25.904; 25.500; 0.404
1599384218.0393324; 25.906; 25.625; 0.281
1599384218.1343293; 25.906; 25.625; 0.281
1599384218.2216487; 25.898; 25.625; 0.273
1599384218.3771622; 25.898; 25.625; 0.273
1599384218.5010023; 25.882; 25.625; 0.257
1599384218.6125438; 25.882; 25.625; 0.257
1599384218.732686; 25.880; 25.625; 0.255
1599384218.8136685; 25.880; 25.625; 0.255
1599384218.9342358; 25.867; 25.687; 0.180
1599384219.0690904; 25.867; 25.687; 0.180
1599384219.1898503; 25.873; 25.687; 0.186
1599384219.3000188; 25.873; 25.687; 0.186
1599384219.4124548; 25.869; 25.687; 0.182
1599384219.4962397; 25.869; 25.687; 0.182
1599384219.635318; 25.864; 25.687; 0.177
1599384219.7272396; 25.864; 25.687; 0.177
1599384219.848866; 25.851; 25.562; 0.289
1599384219.9824088; 25.851; 25.562; 0.289
1599384220.039571; 25.835; 25.562; 0.273
1599384220.1732547; 25.835; 25.562; 0.273
1599384220.305711; 25.826; 25.562; 0.264
1599384220.4469366; 25.826; 25.562; 0.264
1599384220.5387924; 25.819; 25.562; 0.257
1599384220.638614; 25.819; 25.562; 0.257
1599384220.7713943; 25.817; 25.687; 0.130
1599384220.8982038; 25.817; 25.687; 0.130
1599384220.9975526; 25.816; 25.687; 0.129
1599384221.0958316; 25.816; 25.687; 0.129
1599384221.2061102; 25.812; 25.687; 0.125
1599384221.3610942; 25.812; 25.687; 0.125
1599384221.4597473; 25.802; 25.687; 0.115
1599384221.5708091; 25.802; 25.625; 0.177
1599384221.6355126; 25.787; 25.625; 0.162
1599384221.7880604; 25.787; 25.625; 0.162
1599384221.8796957; 25.782; 25.625; 0.157
1599384222.0176349; 25.782; 25.625; 0.157
1599384222.1101975; 25.778; 25.625; 0.153
1599384222.2729154; 25.778; 25.625; 0.153
1599384222.368173; 25.761; 25.625; 0.136
1599384222.4323661; 25.761; 25.562; 0.199
1599384222.5887287; 25.763; 25.562; 0.201
1599384222.7156007; 25.763; 25.562; 0.201
1599384222.8145037; 25.754; 25.562; 0.192
1599384222.9263978; 25.754; 25.562; 0.192
1599384223.021441; 25.741; 25.562; 0.179
1599384223.1766336; 25.741; 25.562; 0.179
1599384223.2841506; 25.738; 25.687; 0.051
1599384223.3829548; 25.738; 25.687; 0.051
1599384223.4791145; 25.721; 25.687; 0.034
1599384223.6221411; 25.721; 25.687; 0.034
1599384223.7334642; 25.722; 25.687; 0.035
1599384223.8340585; 25.722; 25.687; 0.035
1599384223.9500158; 25.720; 25.687; 0.033
1599384224.09079; 25.720; 25.687; 0.033
1599384224.1897843; 25.712; 25.687; 0.025
1599384224.2963078; 25.712; 25.687; 0.025
1599384224.410426; 25.706; 25.687; 0.019
1599384224.525578; 25.706; 25.687; 0.019
1599384224.625871; 25.702; 25.687; 0.015
1599384224.7574625; 25.702; 25.687; 0.015
1599384224.8792696; 25.693; 25.687; 0.006
1599384224.9848268; 25.693; 25.687; 0.006
1599384225.106989; 25.654; 25.562; 0.092
1599384225.219494; 25.654; 25.562; 0.092
1599384225.329453; 25.643; 25.562; 0.081
1599384225.436831; 25.643; 25.562; 0.081
1599384225.5563426; 25.613; 25.562; 0.051
1599384225.6487644; 25.613; 25.562; 0.051
1599384225.772142; 25.602; 25.562; 0.040
1599384225.9168675; 25.602; 25.562; 0.040
1599384225.998832; 25.587; 25.625; -0.038
1599384226.1179676; 25.587; 25.625; -0.038
1599384226.2505386; 25.577; 25.625; -0.048
1599384226.346808; 25.577; 25.625; -0.048
1599384226.4623418; 25.560; 25.625; -0.065
1599384226.556508; 25.560; 25.625; -0.065
1599384226.6782289; 25.553; 25.625; -0.072
1599384226.8031647; 25.553; 25.625; -0.072
1599384226.9438844; 25.551; 25.625; -0.074
1599384227.0497782; 25.551; 25.625; -0.074
1599384227.1617167; 25.548; 25.625; -0.077
1599384227.2263265; 25.548; 25.625; -0.077
1599384227.3682923; 25.545; 25.625; -0.080
1599384227.4934149; 25.545; 25.625; -0.080
1599384227.6055365; 25.535; 25.625; -0.090
1599384227.7233796; 25.535; 25.687; -0.152
1599384227.8432693; 25.536; 25.687; -0.151
1599384227.9421885; 25.536; 25.687; -0.151
1599384228.062947; 25.528; 25.687; -0.159
1599384228.1718023; 25.528; 25.687; -0.159
1599384228.268173; 25.528; 25.687; -0.159
1599384228.4039176; 25.528; 25.687; -0.159
1599384228.5245135; 25.563; 25.687; -0.124
1599384228.640611; 25.563; 25.625; -0.062
1599384228.765571; 25.570; 25.625; -0.055
1599384228.8729715; 25.570; 25.625; -0.055
1599384228.956613; 25.577; 25.625; -0.048
1599384229.0972307; 25.577; 25.625; -0.048
1599384229.2095757; 25.555; 25.625; -0.070
1599384229.3254924; 25.555; 25.625; -0.070
1599384229.4361134; 25.549; 25.625; -0.076
1599384229.5663292; 25.549; 25.625; -0.076
1599384229.6633372; 25.535; 25.625; -0.090
1599384229.7735794; 25.535; 25.625; -0.090
1599384229.8715425; 25.539; 25.625; -0.086
1599384229.9908822; 25.539; 25.625; -0.086
1599384230.1280978; 25.522; 25.625; -0.103
1599384230.227587; 25.522; 25.625; -0.103
1599384230.342569; 25.508; 25.687; -0.179
1599384230.4661355; 25.508; 25.687; -0.179
1599384230.5774333; 25.507; 25.687; -0.180
1599384230.6616087; 25.507; 25.687; -0.180
1599384230.8063498; 25.479; 25.687; -0.208
1599384230.893571; 25.479; 25.687; -0.208
1599384231.0267856; 25.472; 25.687; -0.215
1599384231.1428416; 25.472; 25.687; -0.215
1599384231.2317164; 25.461; 25.625; -0.164
1599384231.37403; 25.461; 25.625; -0.164
1599384231.4959302; 25.467; 25.625; -0.158
1599384231.6020393; 25.467; 25.625; -0.158
1599384231.680571; 25.442; 25.625; -0.183
1599384231.8258975; 25.442; 25.625; -0.183
1599384231.9067864; 25.438; 25.625; -0.187
1599384232.0237272; 25.438; 25.625; -0.187
1599384232.1569512; 25.433; 25.625; -0.192
1599384232.2727544; 25.433; 25.625; -0.192
1599384232.4089763; 25.417; 25.625; -0.208
1599384232.498732; 25.417; 25.625; -0.208
1599384232.611784; 25.414; 25.625; -0.211
1599384232.7161906; 25.414; 25.625; -0.211
1599384232.820153; 25.411; 25.625; -0.214
1599384232.96015; 25.411; 25.625; -0.214
1599384233.0301883; 25.409; 25.500; -0.091
1599384233.1857424; 25.409; 25.500; -0.091
1599384233.321532; 25.413; 25.500; -0.087
1599384233.432228; 25.413; 25.500; -0.087
1599384233.5362227; 25.402; 25.500; -0.098
1599384233.6386688; 25.402; 25.500; -0.098
1599384233.750608; 25.390; 25.500; -0.110
1599384233.8537126; 25.390; 25.625; -0.235
1599384233.9756918; 25.375; 25.625; -0.250
1599384234.111855; 25.375; 25.625; -0.250
1599384234.2261376; 25.344; 25.625; -0.281
1599384234.330003; 25.344; 25.625; -0.281
1599384234.4326205; 25.336; 25.625; -0.289
1599384234.5644007; 25.336; 25.625; -0.289
1599384234.6857142; 25.335; 25.625; -0.290
1599384234.7936876; 25.335; 25.562; -0.227
1599384234.9042397; 25.307; 25.562; -0.255
1599384235.025059; 25.307; 25.562; -0.255
1599384235.0976272; 25.293; 25.562; -0.269
1599384235.220526; 25.293; 25.562; -0.269
1599384235.327968; 25.286; 25.562; -0.276
1599384235.4642148; 25.286; 25.562; -0.276
1599384235.577769; 25.273; 25.562; -0.289
1599384235.6905508; 25.273; 25.625; -0.352
1599384235.7692373; 25.272; 25.625; -0.353
1599384235.9409473; 25.272; 25.625; -0.353
1599384236.0607052; 25.258; 25.625; -0.367
1599384236.1300173; 25.258; 25.625; -0.367
1599384236.2391741; 25.254; 25.625; -0.371
1599384236.3725245; 25.254; 25.625; -0.371
1599384236.4672122; 25.285; 25.625; -0.340
1599384236.5796418; 25.285; 25.625; -0.340
1599384236.7143924; 25.273; 25.625; -0.352
1599384236.8297877; 25.273; 25.625; -0.352
1599384236.972343; 25.272; 25.625; -0.353
1599384237.0756242; 25.272; 25.625; -0.353
1599384237.1723948; 25.259; 25.625; -0.366
1599384237.301267; 25.259; 25.625; -0.366
1599384237.41707; 25.238; 25.562; -0.324
1599384237.5278914; 25.238; 25.562; -0.324
1599384237.6120305; 25.221; 25.562; -0.341
1599384237.7007115; 25.221; 25.562; -0.341
1599384237.8638973; 25.225; 25.562; -0.337
1599384237.999426; 25.225; 25.562; -0.337
1599384238.099814; 25.261; 25.562; -0.301
1599384238.2042112; 25.261; 25.562; -0.301
1599384238.3259194; 25.271; 25.687; -0.416
1599384238.4242432; 25.271; 25.687; -0.416
1599384238.545277; 25.265; 25.687; -0.422
1599384238.6719258; 25.265; 25.687; -0.422
1599384238.765465; 25.252; 25.687; -0.435
1599384238.8899274; 25.252; 25.687; -0.435
1599384239.0186527; 25.250; 25.687; -0.437
1599384239.1297238; 25.250; 25.687; -0.437
1599384239.2313528; 25.243; 25.625; -0.382
1599384239.3572748; 25.243; 25.625; -0.382
1599384239.4378216; 25.245; 25.625; -0.380
1599384239.581112; 25.245; 25.625; -0.380
1599384239.6899457; 25.213; 25.625; -0.412
1599384239.8085449; 25.213; 25.625; -0.412
1599384239.922785; 25.215; 25.625; -0.410
1599384240.0292685; 25.215; 25.562; -0.347
1599384240.1224682; 25.221; 25.562; -0.341
1599384240.2642872; 25.221; 25.562; -0.341
1599384240.383525; 25.217; 25.562; -0.345
1599384240.4851964; 25.217; 25.562; -0.345
1599384240.599662; 25.241; 25.562; -0.321
1599384240.7242672; 25.241; 25.562; -0.321
1599384240.8152118; 25.243; 25.562; -0.319
1599384240.9256968; 25.243; 25.562; -0.319
1599384241.044906; 25.229; 25.562; -0.333
1599384241.13858; 25.229; 25.562; -0.333
1599384241.2803645; 25.230; 25.562; -0.332
1599384241.3923798; 25.230; 25.562; -0.332
1599384241.512231; 25.225; 25.562; -0.337
1599384241.6420665; 25.225; 25.562; -0.337
1599384241.7091482; 25.226; 25.562; -0.336
1599384241.856256; 25.226; 25.625; -0.399
1599384241.9703174; 25.221; 25.625; -0.404
1599384242.0678687; 25.221; 25.625; -0.404
1599384242.1657834; 25.249; 25.625; -0.376
1599384242.280238; 25.249; 25.625; -0.376
1599384242.4176419; 25.245; 25.625; -0.380
1599384242.5569232; 25.245; 25.625; -0.380
1599384242.6705124; 25.238; 25.562; -0.324
1599384242.7682111; 25.238; 25.562; -0.324
1599384242.890804; 25.233; 25.562; -0.329
1599384242.9675102; 25.233; 25.562; -0.329
1599384243.0891345; 25.228; 25.562; -0.334
1599384243.2272274; 25.228; 25.562; -0.334
1599384243.3314624; 25.225; 25.562; -0.337
1599384243.4479947; 25.225; 25.562; -0.337
1599384243.574532; 25.220; 25.625; -0.405
1599384243.682361; 25.220; 25.625; -0.405
1599384243.7771502; 25.230; 25.625; -0.395
1599384243.868872; 25.230; 25.625; -0.395
1599384244.0336487; 25.219; 25.625; -0.406
1599384244.145909; 25.219; 25.625; -0.406
1599384244.2473369; 25.226; 25.625; -0.399
1599384244.3761215; 25.226; 25.625; -0.399
1599384244.465623; 25.230; 25.687; -0.457
1599384244.5805094; 25.230; 25.687; -0.457
1599384244.693701; 25.239; 25.687; -0.448
1599384244.8071852; 25.239; 25.687; -0.448
1599384244.9279172; 25.237; 25.687; -0.450
1599384245.0278106; 25.237; 25.687; -0.450
1599384245.127901; 25.232; 25.687; -0.455
1599384245.293464; 25.232; 25.625; -0.393
1599384245.354127; 25.236; 25.625; -0.389
1599384245.5005956; 25.236; 25.625; -0.389
1599384245.582881; 25.248; 25.625; -0.377
1599384245.7098873; 25.248; 25.625; -0.377
1599384245.812072; 25.244; 25.625; -0.381
1599384245.9451654; 25.244; 25.625; -0.381
1599384246.0712163; 25.244; 25.625; -0.381
1599384246.1830478; 25.244; 25.625; -0.381
1599384246.2765858; 25.243; 25.625; -0.382
1599384246.3961782; 25.243; 25.625; -0.382
1599384246.5383353; 25.243; 25.625; -0.382
1599384246.6525366; 25.243; 25.625; -0.382
1599384246.752032; 25.246; 25.625; -0.379
1599384246.8672626; 25.246; 25.625; -0.379
1599384246.9806905; 25.244; 25.625; -0.381
1599384247.1099546; 25.244; 25.625; -0.381
1599384247.1978576; 25.236; 25.625; -0.389
1599384247.3183877; 25.236; 25.625; -0.389
1599384247.4171085; 25.232; 25.625; -0.393
1599384247.5526218; 25.232; 25.625; -0.393
1599384247.6635914; 25.238; 25.625; -0.387
1599384247.7704039; 25.238; 25.625; -0.387
1599384247.8649068; 25.233; 25.625; -0.392
1599384248.0110333; 25.233; 25.625; -0.392
1599384248.0996711; 25.224; 25.625; -0.401
1599384248.2063367; 25.224; 25.625; -0.401
1599384248.3187733; 25.210; 25.625; -0.415
1599384248.463003; 25.210; 25.625; -0.415
1599384248.5659888; 25.203; 25.625; -0.422
1599384248.68234; 25.203; 25.625; -0.422
1599384248.7720845; 25.178; 25.625; -0.447
1599384248.9133275; 25.178; 25.625; -0.447
1599384249.0133114; 25.188; 25.625; -0.437
1599384249.1509933; 25.188; 25.625; -0.437
1599384249.2706714; 25.204; 25.625; -0.421
1599384249.3513603; 25.204; 25.625; -0.421
1599384249.4886398; 25.201; 25.625; -0.424
1599384249.6065474; 25.201; 25.625; -0.424
1599384249.7262344; 25.211; 25.562; -0.351
1599384249.841551; 25.211; 25.562; -0.351
1599384249.9612682; 25.215; 25.562; -0.347
1599384250.0640903; 25.215; 25.562; -0.347
1599384250.1728678; 25.251; 25.562; -0.311
1599384250.2864711; 25.251; 25.562; -0.311
1599384250.3773117; 25.250; 25.562; -0.312
1599384250.5140533; 25.250; 25.562; -0.312
1599384250.630416; 25.264; 25.562; -0.298
1599384250.7420592; 25.264; 25.562; -0.298
1599384250.8626616; 25.256; 25.562; -0.306
1599384250.9815834; 25.256; 25.562; -0.306
1599384251.099966; 25.234; 25.562; -0.328
1599384251.1757615; 25.234; 25.562; -0.328
1599384251.3026626; 25.230; 25.562; -0.332
1599384251.4220707; 25.230; 25.562; -0.332
1599384251.5324233; 25.222; 25.625; -0.403
1599384251.6225867; 25.222; 25.625; -0.403
1599384251.7544255; 25.223; 25.625; -0.402
1599384251.8832495; 25.223; 25.625; -0.402
1599384251.981502; 25.225; 25.625; -0.400
1599384252.1072257; 25.225; 25.625; -0.400
1599384252.219255; 25.222; 25.625; -0.403
1599384252.3126743; 25.222; 25.625; -0.403
1599384252.4437647; 25.235; 25.625; -0.390
1599384252.557574; 25.235; 25.625; -0.390
1599384252.6693377; 25.262; 25.625; -0.363
1599384252.7912452; 25.262; 25.625; -0.363
1599384252.9198208; 25.259; 25.625; -0.366
1599384253.0356572; 25.259; 25.625; -0.366
1599384253.142551; 25.249; 25.625; -0.376
1599384253.259734; 25.249; 25.500; -0.251
1599384253.336901; 25.232; 25.500; -0.268
1599384253.4817488; 25.232; 25.500; -0.268
1599384253.583514; 25.266; 25.500; -0.234
1599384253.6725981; 25.266; 25.500; -0.234
1599384253.8094833; 25.281; 25.500; -0.219
1599384253.9220772; 25.281; 25.500; -0.219
1599384254.0671532; 25.323; 25.500; -0.177
1599384254.1664846; 25.323; 25.625; -0.302
1599384254.2511554; 25.314; 25.625; -0.311
1599384254.3899767; 25.314; 25.625; -0.311
1599384254.4727008; 25.301; 25.625; -0.324
1599384254.6144235; 25.301; 25.625; -0.324
1599384254.7230968; 25.320; 25.625; -0.305
1599384254.8656669; 25.320; 25.625; -0.305
1599384254.9663546; 25.318; 25.625; -0.307
1599384255.0265024; 25.318; 25.625; -0.307
1599384255.1659744; 25.349; 25.625; -0.276
1599384255.3041272; 25.349; 25.625; -0.276
1599384255.4180562; 25.345; 25.625; -0.280
1599384255.5268116; 25.345; 25.625; -0.280
1599384255.66424; 25.342; 25.625; -0.283
1599384255.7456448; 25.342; 25.625; -0.283
1599384255.8727386; 25.343; 25.625; -0.282
1599384255.9815106; 25.343; 25.625; -0.282
1599384256.0666833; 25.355; 25.625; -0.270
1599384256.1646137; 25.355; 25.625; -0.270
1599384256.318211; 25.342; 25.625; -0.283
1599384256.4428976; 25.342; 25.625; -0.283
1599384256.5652103; 25.344; 25.625; -0.281
1599384256.6548924; 25.344; 25.625; -0.281
1599384256.7754734; 25.351; 25.625; -0.274
1599384256.902036; 25.351; 25.625; -0.274
1599384256.990447; 25.348; 25.625; -0.277
1599384257.1043925; 25.348; 25.625; -0.277
1599384257.2394545; 25.353; 25.625; -0.272
1599384257.34212; 25.353; 25.625; -0.272
1599384257.4656868; 25.347; 25.625; -0.278
1599384257.561186; 25.347; 25.625; -0.278
1599384257.690738; 25.334; 25.500; -0.166
1599384257.760918; 25.334; 25.500; -0.166
1599384257.9051163; 25.329; 25.500; -0.171
1599384258.0341568; 25.329; 25.500; -0.171
1599384258.1371386; 25.326; 25.500; -0.174
1599384258.2681153; 25.326; 25.500; -0.174
1599384258.3713043; 25.330; 25.500; -0.170
1599384258.4897788; 25.330; 25.500; -0.170
1599384258.6083899; 25.335; 25.500; -0.165
1599384258.7036707; 25.335; 25.500; -0.165
1599384258.840968; 25.338; 25.500; -0.162
1599384258.959464; 25.338; 25.500; -0.162
1599384259.0559897; 25.358; 25.500; -0.142
1599384259.1462436; 25.358; 25.500; -0.142
1599384259.2610874; 25.369; 25.500; -0.131
1599384259.3750799; 25.369; 25.500; -0.131
1599384259.5093484; 25.401; 25.625; -0.224
1599384259.623871; 25.401; 25.625; -0.224
1599384259.7447867; 25.405; 25.625; -0.220
1599384259.8605998; 25.405; 25.625; -0.220
1599384259.9742825; 25.413; 25.625; -0.212
1599384260.0984752; 25.413; 25.625; -0.212
1599384260.1713212; 25.378; 25.625; -0.247
1599384260.3164537; 25.378; 25.625; -0.247
1599384260.3988857; 25.402; 25.500; -0.098
1599384260.5396948; 25.402; 25.500; -0.098
1599384260.6296294; 25.416; 25.500; -0.084
1599384260.7483525; 25.416; 25.500; -0.084
1599384260.8944407; 25.413; 25.500; -0.087
1599384261.012824; 25.413; 25.500; -0.087
1599384261.110215; 25.408; 25.500; -0.092
1599384261.2301004; 25.408; 25.625; -0.217
1599384261.342626; 25.398; 25.625; -0.227
1599384261.4267268; 25.398; 25.625; -0.227
1599384261.5598307; 25.398; 25.625; -0.227
1599384261.6832607; 25.398; 25.625; -0.227
1599384261.7894382; 25.401; 25.625; -0.224
1599384261.918138; 25.401; 25.625; -0.224
1599384262.035992; 25.392; 25.625; -0.233
1599384262.1456218; 25.392; 25.562; -0.170
1599384262.237707; 25.384; 25.562; -0.178
1599384262.3727794; 25.384; 25.562; -0.178
1599384262.4920363; 25.381; 25.562; -0.181
1599384262.5725656; 25.381; 25.562; -0.181
1599384262.7090993; 25.376; 25.562; -0.186
1599384262.8328934; 25.376; 25.562; -0.186
1599384262.9497454; 25.373; 25.562; -0.189
1599384263.06511; 25.373; 25.625; -0.252
1599384263.1640563; 25.374; 25.625; -0.251
1599384263.2904143; 25.374; 25.625; -0.251
1599384263.3731048; 25.365; 25.625; -0.260
1599384263.4835908; 25.365; 25.625; -0.260
1599384263.6123693; 25.350; 25.625; -0.275
1599384263.7389476; 25.350; 25.625; -0.275
1599384263.8081632; 25.344; 25.625; -0.281
1599384263.952268; 25.344; 25.500; -0.156
1599384264.0461903; 25.348; 25.500; -0.152
1599384264.1869144; 25.348; 25.500; -0.152
1599384264.3016834; 25.346; 25.500; -0.154
1599384264.4076781; 25.346; 25.500; -0.154
1599384264.529609; 25.365; 25.500; -0.135
1599384264.6589663; 25.365; 25.500; -0.135
1599384264.768562; 25.358; 25.625; -0.267
1599384264.8874369; 25.358; 25.625; -0.267
1599384264.9903088; 25.361; 25.625; -0.264
1599384265.1048648; 25.361; 25.625; -0.264
1599384265.2376094; 25.349; 25.625; -0.276
1599384265.3412025; 25.349; 25.625; -0.276
1599384265.4331062; 25.353; 25.625; -0.272
1599384265.5309136; 25.353; 25.625; -0.272
1599384265.6755843; 25.341; 25.500; -0.159
1599384265.7870152; 25.341; 25.500; -0.159
1599384265.8703759; 25.335; 25.500; -0.165
1599384266.0160542; 25.335; 25.500; -0.165
1599384266.1168115; 25.335; 25.500; -0.165
1599384266.2533836; 25.335; 25.500; -0.165
1599384266.3673563; 25.332; 25.500; -0.168
1599384266.4810681; 25.332; 25.500; -0.168
1599384266.5967212; 25.325; 25.625; -0.300
1599384266.7131755; 25.325; 25.625; -0.300
1599384266.8213024; 25.319; 25.625; -0.306
1599384266.9331858; 25.319; 25.625; -0.306
1599384267.0509403; 25.308; 25.625; -0.317
1599384267.1555192; 25.308; 25.625; -0.317
1599384267.2454495; 25.308; 25.625; -0.317
1599384267.3814259; 25.308; 25.562; -0.254
1599384267.5007582; 25.296; 25.562; -0.266
1599384267.6102467; 25.296; 25.562; -0.266
1599384267.7240713; 25.293; 25.562; -0.269
1599384267.84592; 25.293; 25.562; -0.269
1599384267.9499414; 25.280; 25.562; -0.282
1599384268.0663726; 25.280; 25.562; -0.282
1599384268.1912708; 25.285; 25.562; -0.277
1599384268.3086567; 25.285; 25.562; -0.277
1599384268.412553; 25.307; 25.562; -0.255
1599384268.5227096; 25.307; 25.562; -0.255
1599384268.640846; 25.338; 25.562; -0.224
1599384268.7366989; 25.338; 25.562; -0.224
1599384268.8610542; 25.346; 25.562; -0.216
1599384268.976221; 25.346; 25.562; -0.216
1599384269.1032345; 25.381; 25.562; -0.181
1599384269.1952274; 25.381; 25.562; -0.181
1599384269.3130593; 25.399; 25.562; -0.163
1599384269.4321892; 25.399; 25.562; -0.163
1599384269.5387516; 25.393; 25.562; -0.169
1599384269.6299655; 25.393; 25.562; -0.169
1599384269.7568245; 25.416; 25.562; -0.146
1599384269.8780472; 25.416; 25.562; -0.146
1599384270.0187817; 25.415; 25.625; -0.210
1599384270.1329982; 25.415; 25.625; -0.210
1599384270.227318; 25.412; 25.625; -0.213
1599384270.316566; 25.412; 25.625; -0.213
